months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,capital_gains,capital_loss,incident_severity,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,policy_age_at_incident_days,car_age,is_weekend,claim_to_premium_ratio,vehicle_claim_pct,injury_claim_pct,is_new_customer,is_major_damage,is_highrisk_hobby,is_no_witness,is_exec_occupation,csl_per_person,csl_total,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Not Applicable,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,policy_state_IN,policy_state_OH,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_region_European,auto_region_Japanese,auto_region_Other,hour_bucket_Night,hour_bucket_Rush_Hour,zip3_risk_tier_elevated,zip3_risk_tier_high_risk,zip3_risk_tier_low_risk
177,33,1000,1609.67,0,1,3.0,0,-13200,2.0,22,1,0,1,3,0,20700,13800,48300,4404,11,0,51.43911484962756,0.5833262883298511,0.24999698071279333,0,1,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
293,45,1000,1119.23,0,0,6.0,51500,0,3.0,13,3,0,1,1,0,11380,5690,34140,8331,0,0,45.75467062176675,0.6666536486301771,0.2222178828767257,0,0,0,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
163,37,500,1178.95,6000000,0,0.0,0,-67300,3.0,20,1,1,2,3,1,4940,9880,34580,3968,10,0,41.9016921837228,0.6999858302463513,0.09999797574947876,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,33,500,1294.41,0,1,1.0,0,0,1.0,8,1,1,0,0,0,1380,1380,6210,1611,4,0,6.92979813196746,0.6922305205662691,0.153829004570282,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,35,2000,1266.92,0,1,4.0,0,0,2.0,16,3,0,1,3,1,16500,11000,44000,400,9,0,56.436081204811664,0.6153760087271507,0.2307660032726815,0,1,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
447,61,2000,1137.16,0,0,1.0,0,-51000,2.0,21,3,1,1,2,1,17680,17680,79560,5741,9,1,101.05877800837173,0.6923016681024355,0.15384481513387457,0,1,0,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
204,40,2000,1767.02,0,1,0.0,0,-49300,3.0,7,1,1,1,1,0,4200,8400,33600,7851,18,0,26.14571425337574,0.7272569857795286,0.09090712322244107,0,0,0,0,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
39,22,500,1173.21,0,1,0.0,0,0,2.0,14,1,1,0,1,1,15660,7830,62640,8052,6,1,73.41396680901117,0.7272642834751716,0.1818160708687929,0,1,0,0,0,500000,1000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
389,53,2000,791.47,0,1,4.0,0,0,1.0,6,1,0,1,2,0,630,1260,4410,6130,14,0,7.959872136657106,0.6998889065227741,0.09998412950325346,0,0,1,0,0,500000,1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134,36,1000,1497.41,0,1,5.0,14100,-44500,1.0,17,3,0,2,0,1,9650,9650,57900,8960,19,1,51.555686151421455,0.7499902850999339,0.12499838084998899,0,0,0,1,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
223,43,500,1235.1,0,0,4.0,66400,-34400,1.0,14,1,0,2,1,0,5440,5440,43520,2103,4,0,44.045016597846335,0.7999852943879708,0.09999816179849635,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
146,31,2000,1082.72,0,0,5.0,61400,-57500,1.0,3,1,1,2,0,0,580,580,4060,6330,0,0,4.821191074331313,0.7776288067420034,0.11108982953457192,0,0,0,1,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
254,41,500,1581.27,5000000,0,5.0,42200,-48000,1.0,8,1,1,2,2,0,5770,11540,46160,6956,16,0,40.1386227525976,0.7272612689259662,0.09090765861574578,0,0,0,0,0,250000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
246,45,500,1594.37,0,1,2.0,0,0,0.0,13,1,0,0,3,1,660,1320,5280,5638,7,1,4.5535227080288765,0.7271725657622917,0.09089657072028647,0,0,0,0,1,250000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
63,24,2000,1620.89,0,0,1.0,0,0,1.0,7,1,0,2,0,0,1020,1020,4080,7696,0,0,3.7757034715495807,0.666557752001307,0.16663943800032674,0,0,0,1,0,250000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
20,37,500,1482.14,0,0,2.0,33000,-43600,3.0,15,3,0,2,1,0,6750,6750,47250,1269,12,1,40.988030820300374,0.7777649750621389,0.11110928215173413,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
223,43,500,1734.09,0,0,6.0,0,0,0.0,6,1,1,0,3,0,650,650,3900,4651,9,0,2.998690956063411,0.7498557969621227,0.12497596616035378,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
186,33,1000,1348.32,0,0,2.0,37600,-37600,0.0,3,1,0,2,1,0,860,860,3010,1782,2,0,3.5080693010561292,0.6362291270344536,0.18177975058127246,0,0,1,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
233,39,2000,1524.18,0,1,0.0,0,0,1.0,20,3,0,1,0,1,5430,5430,38010,5119,16,0,32.06314214856513,0.7777618628634568,0.11110883755192241,0,0,0,1,0,500000,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
165,37,1000,1137.03,0,1,2.0,0,0,3.0,23,3,0,2,2,1,9380,9380,32830,9155,0,0,45.37259351116506,0.6363513015836095,0.181814657595317,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
37,25,1000,1221.17,0,0,4.0,49300,0,1.0,4,3,1,0,0,1,5670,11340,34020,4344,19,1,41.78779367328054,0.666653602712077,0.11110893378534616,0,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
206,39,1000,1302.4,6000000,1,0.0,47200,-69700,3.0,12,3,0,2,3,1,3300,9900,23100,205,2,0,27.87162162162162,0.6363461061678741,0.0909065865954106,0,0,0,0,0,250000,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
229,43,2000,1585.54,0,1,1.0,42600,-44400,1.0,3,1,0,1,0,1,420,840,3360,6462,3,0,2.9138337727209658,0.7271153429993508,0.09088941787491885,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
274,45,1000,1353.53,0,0,0.0,54700,-47900,1.0,13,1,1,0,0,0,11700,0,46800,4250,20,0,43.22032019977392,0.7999863250200852,0.1999965812550213,0,0,1,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
439,56,500,1280.9,0,1,1.0,48900,-40900,1.0,9,1,0,2,0,0,15000,5000,30000,6473,6,0,39.035053478023265,0.5999880002399952,0.2999940001199976,0,0,0,1,0,100000,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,30,1000,1166.54,0,0,4.0,47700,-59300,2.0,3,1,1,2,0,0,10790,21580,75530,4513,18,0,92.49575668215407,0.6999935125717093,0.09999907322452989,0,1,0,1,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
43,43,500,1320.39,0,0,2.0,0,0,2.0,16,1,0,2,1,0,7270,21810,50890,6282,19,0,60.5654389990836,0.6363556789336134,0.09090795413337335,0,1,0,0,0,500000,1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,34,500,1295.87,0,0,5.0,0,0,2.0,4,3,0,1,0,0,5080,5080,40640,8335,18,0,39.201463109725516,0.7999842522784985,0.0999980315348123,0,1,1,1,0,500000,1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
255,43,500,984.02,0,0,0.0,75800,0,2.0,14,2,0,2,2,0,7470,14940,52290,2837,8,0,75.91309119733339,0.6999906293088446,0.09999866132983494,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
107,31,500,1239.22,7000000,0,1.0,43400,-91200,1.0,12,1,1,0,1,0,13800,13800,62100,1262,6,0,72.38424170042445,0.6922999743592602,0.15384443874650228,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
243,44,500,809.11,0,1,0.0,33200,0,1.0,4,3,0,2,1,1,5140,10280,35980,6242,19,0,63.5265909456069,0.6999863815879068,0.09999805451255812,0,0,0,0,0,250000,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
285,42,500,1389.13,0,1,2.0,63100,-79400,3.0,13,1,0,0,3,0,5270,10540,36890,8710,10,0,37.93741406491833,0.6999867175195916,0.09999810250279881,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
398,55,500,862.19,0,1,1.0,69400,0,0.0,7,1,0,2,3,0,600,1200,4800,9040,3,0,7.654925248495111,0.7271625511286168,0.0908953188910771,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
193,40,500,1233.85,0,0,3.0,0,0,3.0,23,3,0,2,1,1,0,14280,49980,3655,16,1,52.08088503464765,0.7777656743592537,0.0,0,0,1,0,0,100000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
343,52,1000,1053.02,0,0,2.0,0,0,2.0,2,1,0,0,2,0,12990,4330,30310,4774,10,0,45.23180946230841,0.6363502760807037,0.27272154689173017,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
46,41,2000,998.19,0,0,6.0,43700,-66300,3.0,23,3,0,1,3,0,13100,19650,45850,1543,11,0,78.74252396838277,0.5833259118840727,0.1666645462525922,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
76,24,1000,1622.67,0,0,6.0,0,0,3.0,6,3,0,1,1,0,14940,7470,52290,1353,18,0,46.03523821849174,0.6999906293088446,0.19999732265966988,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
53,36,2000,1712.68,0,1,2.0,72200,0,2.0,17,3,0,2,0,1,10220,5110,35770,4176,9,0,29.83627998225004,0.6999863016379327,0.1999960861822665,0,1,0,1,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
10,26,2000,765.64,0,1,6.0,0,-22200,2.0,3,3,0,0,3,0,2850,5700,22800,2441,14,0,40.9461365654877,0.7272495295205894,0.09090619119007368,0,1,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
169,39,2000,1140.15,0,1,1.0,0,-36800,3.0,9,3,1,0,3,0,4200,8400,33600,4840,0,0,40.520984081041966,0.7272569857795286,0.09090712322244107,0,0,0,0,0,100000,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
335,48,2000,1017.97,0,0,6.0,59900,-34800,3.0,21,3,0,0,0,1,3260,6520,26080,7106,10,0,35.22697132528464,0.7272524469479379,0.09090655586849224,0,0,1,1,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
85,31,2000,1234.69,9000000,0,6.0,0,0,2.0,1,2,0,2,1,0,14880,7440,52080,3985,12,0,60.25804047979655,0.6999905915243074,0.19999731186408784,0,1,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
176,36,500,1865.83,5000000,1,3.0,32800,-50600,3.0,17,1,0,2,1,1,4300,8600,34400,7258,9,0,25.350648236977648,0.7272573518530263,0.09090716898162829,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
45,31,500,1459.5,0,1,6.0,0,0,1.0,6,1,0,1,3,0,1000,1000,4000,8921,15,0,4.110996916752312,0.6665555740709882,0.16663889351774705,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20,23,1000,1711.72,0,0,0.0,0,0,2.0,21,3,0,2,2,0,5750,11500,46000,5736,13,0,36.951136868179375,0.7272612290714772,0.09090765363393465,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
254,40,500,1390.89,5000000,1,3.0,0,-74400,1.0,23,1,0,2,2,0,9720,4860,38880,7251,6,1,38.43582166814054,0.7272591234731861,0.18181478086829653,0,0,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
178,39,500,1035.99,0,0,0.0,0,0,1.0,3,3,0,2,0,0,11760,11760,41160,2141,5,1,62.43303506790606,0.6363537978695444,0.18181537081986981,0,0,0,1,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
265,40,1000,1454.43,0,0,6.0,0,0,3.0,17,3,0,2,3,0,6890,0,48230,3106,13,1,37.89800815439725,0.8749841258322599,0.12499773226175143,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
147,37,1000,1439.9,6000000,0,2.0,0,-48400,3.0,2,2,0,1,2,0,9760,4880,39040,2006,11,0,37.280366692131395,0.7272591792254243,0.18181479480635607,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
192,38,1000,1281.43,0,0,4.0,65100,-50300,3.0,10,3,0,0,2,0,3070,6140,21490,1435,5,0,23.957609857737058,0.6999771994397577,0.09999674277710824,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269,41,2000,1422.21,0,0,2.0,0,-46400,2.0,21,1,1,2,1,0,17180,17180,51540,6745,10,0,60.398956553532884,0.5999930152151896,0.19999767173839653,0,1,0,0,0,100000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
144,36,2000,1255.68,6000000,0,2.0,23600,-15600,1.0,7,1,0,0,0,0,740,1480,5180,7780,1,0,5.89322120285423,0.6999054181867316,0.09998648831239022,0,0,0,1,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,30,500,956.69,0,0,2.0,39600,-64300,1.0,20,1,0,1,1,1,8710,8710,69680,4588,15,0,91.04307560442776,0.7999908152604448,0.0999988519075556,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
86,28,2000,1595.07,0,1,5.0,75800,0,1.0,19,1,1,0,2,1,11820,11820,47280,8586,13,0,44.46199853297975,0.6666572665360049,0.16666431663400122,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
102,28,500,1075.41,0,1,6.0,55200,0,3.0,6,1,0,1,0,0,7340,7340,58720,5649,19,1,68.25303837606121,0.7999891009659269,0.09999863762074086,0,0,0,1,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
370,55,2000,972.18,0,1,1.0,72700,-68200,2.0,20,3,0,0,0,1,17880,5960,47680,7534,15,1,73.56662346479048,0.6666573453950588,0.24999650452314703,0,1,0,1,0,100000,300000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
224,40,2000,1291.7,0,0,0.0,0,-55600,1.0,21,1,0,1,0,1,7760,15520,46560,9100,6,0,54.068282108848805,0.6666571211752409,0.11110952019587349,0,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
258,41,500,1042.25,0,1,4.0,0,-44400,2.0,0,3,0,2,3,0,6770,20310,54160,5106,7,1,77.94674982010075,0.6666584606294851,0.08333230757868564,0,1,0,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
